From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),AT (degree C),Xylene (ug/m3)
2021-08-20 03:00:00,2021-08-20 04:00:00,12.0,20.0,2.03,2.9,3.17,6.17,3.7,1.3,3.6,0.0,0.0,29.37,88.0,0.3,255.67,22.0,713.33,0.0,0.0,27.63,0.0
2021-08-20 04:00:00,2021-08-20 05:00:00,6.0,23.25,2.12,0.53,2.0,4.93,3.55,1.27,2.2,0.0,0.0,28.9,87.25,0.3,256.75,22.0,714.0,0.0,0.0,27.35,0.0
2021-08-20 05:00:00,2021-08-20 06:00:00,3.5,24.25,1.77,0.2,1.38,5.35,3.35,1.26,2.25,0.0,0.0,28.8,88.25,0.3,260.0,23.0,714.0,0.0,0.0,27.12,0.0
2021-08-20 06:00:00,2021-08-20 07:00:00,5.25,25.0,2.2,0.5,1.85,5.43,2.8,1.19,2.27,0.0,0.0,29.05,89.0,0.32,255.75,30.5,714.0,0.0,0.0,27.07,0.0
2021-08-20 07:00:00,2021-08-20 08:00:00,5.75,25.5,2.8,0.53,2.55,5.22,5.0,1.21,1.9,0.0,0.0,29.12,86.5,0.4,254.75,77.5,713.25,0.0,0.0,27.67,0.0
2021-08-20 08:00:00,2021-08-20 09:00:00,6.25,25.25,2.4,,1.7,4.88,4.58,1.2,1.9,0.0,0.0,28.6,82.25,0.7,270.0,98.0,713.0,0.0,0.0,28.23,0.0
2021-08-20 09:00:00,2021-08-20 10:00:00,9.0,19.0,1.85,0.47,1.75,4.97,4.85,1.21,1.83,0.0,0.0,28.52,79.5,0.75,267.75,139.25,712.0,0.0,0.0,28.53,0.0
2021-08-20 10:00:00,2021-08-20 11:00:00,7.33,16.67,2.6,0.33,2.3,5.5,4.8,1.29,2.3,0.0,0.0,28.87,78.0,0.6,275.0,126.0,712.0,0.0,0.0,28.8,0.0
2021-08-20 11:00:00,2021-08-20 12:00:00,9.25,17.0,2.2,0.5,1.95,5.85,7.25,1.31,1.8,0.0,0.0,29.32,76.25,0.48,268.25,147.75,711.25,0.0,0.0,29.25,0.0
2021-08-20 12:00:00,2021-08-20 13:00:00,7.0,16.5,1.77,1.33,2.17,6.03,6.03,1.3,2.27,0.0,0.0,29.05,75.5,0.3,284.0,111.75,711.0,0.0,0.0,29.52,0.0
2021-08-20 13:00:00,2021-08-20 14:00:00,6.5,21.5,2.0,0.6,1.85,5.42,4.88,1.28,2.55,0.0,0.0,28.73,77.5,0.32,268.5,87.0,711.5,0.0,0.0,29.45,0.0
2021-08-20 14:00:00,2021-08-20 15:00:00,4.0,12.5,1.92,,1.4,5.6,4.88,1.27,3.03,0.0,0.0,28.82,72.5,0.53,268.75,231.0,710.0,0.0,0.0,30.27,0.0
2021-08-20 15:00:00,2021-08-20 16:00:00,1.0,13.0,2.45,0.1,1.92,5.78,6.28,1.17,1.67,0.0,0.0,29.43,73.75,0.53,280.25,145.0,710.25,0.0,0.0,30.2,0.0
2021-08-20 16:00:00,2021-08-20 17:00:00,5.0,25.25,2.25,0.67,2.1,5.52,4.33,1.17,1.73,0.0,0.0,28.73,73.25,0.47,281.0,110.5,710.5,0.0,0.0,30.2,0.0
2021-08-20 17:00:00,2021-08-20 18:00:00,7.0,22.75,1.9,1.98,2.6,6.1,5.1,1.22,2.5,0.0,0.0,28.55,75.25,0.33,284.0,37.5,711.0,0.0,0.0,29.98,0.0
2021-08-20 18:00:00,2021-08-20 19:00:00,14.25,42.5,1.9,3.58,3.42,7.28,5.82,1.23,2.8,0.0,0.0,28.62,77.5,0.3,280.0,22.5,711.5,0.0,0.0,29.75,0.0
2021-08-20 19:00:00,2021-08-20 20:00:00,16.5,44.25,1.77,2.88,2.97,5.77,5.02,1.32,1.88,0.0,0.0,28.85,80.25,0.3,280.0,22.0,712.25,0.0,0.0,29.1,0.0
2021-08-20 20:00:00,2021-08-20 21:00:00,11.0,28.0,2.05,3.33,3.42,5.18,3.27,1.26,2.17,0.0,0.0,28.52,83.5,0.3,280.0,22.0,713.0,0.0,0.0,28.45,0.0
2021-08-20 21:00:00,2021-08-20 22:00:00,8.75,31.0,2.23,3.2,3.5,5.43,2.83,1.26,2.12,0.0,0.0,28.55,86.25,0.3,280.0,22.25,713.5,0.0,0.0,28.02,0.0
2021-08-20 22:00:00,2021-08-20 23:00:00,10.75,31.75,2.5,3.27,3.77,5.6,3.1,1.32,2.3,0.0,0.0,28.68,87.5,0.3,280.0,22.0,713.25,0.0,0.0,27.73,0.0
2021-08-20 23:00:00,2021-08-21 00:00:00,10.25,35.25,2.33,5.7,4.9,5.53,4.5,1.31,1.52,0.0,0.0,29.05,88.5,0.3,280.0,22.0,713.0,0.0,0.0,27.68,0.0
2021-08-21 00:00:00,2021-08-21 01:00:00,13.5,39.0,2.5,8.53,6.55,5.45,3.5,1.34,1.7,0.0,0.0,28.65,87.5,0.3,251.5,22.0,713.0,0.0,0.0,27.88,0.0
2021-08-21 01:00:00,2021-08-21 02:00:00,16.0,34.75,2.2,3.48,3.65,4.75,3.88,1.31,1.7,0.0,0.0,28.65,85.75,0.3,245.75,22.0,713.0,0.0,0.0,28.17,0.0
2021-08-21 02:00:00,2021-08-21 03:00:00,1.25,21.0,2.25,2.22,3.02,4.53,4.28,1.27,1.85,0.0,0.0,28.6,88.0,0.3,247.5,22.0,713.75,0.0,0.0,27.78,0.0
2021-08-21 03:00:00,2021-08-21 04:00:00,2.25,19.25,2.0,2.27,2.85,5.1,5.92,1.29,3.43,0.0,0.0,29.33,89.0,0.3,233.0,22.25,713.5,0.0,0.0,27.6,0.0
2021-08-21 04:00:00,2021-08-21 05:00:00,3.0,23.0,2.45,2.72,3.42,4.62,5.02,1.27,2.23,0.0,0.0,28.92,89.5,0.3,215.75,22.25,712.75,0.0,0.0,27.55,0.0
2021-08-21 05:00:00,2021-08-21 06:00:00,3.75,21.75,2.55,2.1,3.17,5.1,5.78,1.3,2.25,0.0,0.0,28.92,90.0,0.3,235.0,22.75,714.0,0.0,0.0,27.48,0.0
2021-08-21 06:00:00,2021-08-21 07:00:00,6.0,17.0,2.45,2.28,3.2,5.1,5.62,1.29,2.05,0.0,0.0,28.9,90.0,0.3,256.0,29.0,714.0,0.0,0.0,27.52,0.0
2021-08-21 07:00:00,2021-08-21 08:00:00,6.0,14.75,3.67,2.52,4.35,5.03,5.83,1.22,1.8,0.0,0.0,29.23,87.5,0.3,240.0,85.0,712.75,0.0,0.0,28.05,0.0
2021-08-21 08:00:00,2021-08-21 09:00:00,6.0,17.0,4.3,2.05,4.6,4.85,6.3,1.17,2.15,0.0,0.0,28.3,82.5,0.3,244.5,143.5,711.5,0.0,0.0,28.8,0.0
2021-08-21 09:00:00,2021-08-21 10:00:00,7.25,24.75,3.8,2.62,4.55,4.5,6.38,1.29,1.4,0.0,0.0,28.2,79.25,0.33,257.75,130.5,711.0,0.0,0.0,29.23,0.0
2021-08-21 10:00:00,2021-08-21 11:00:00,7.25,26.0,3.5,1.93,3.85,4.67,5.85,2.38,1.57,0.0,0.0,28.5,77.75,0.33,245.0,181.25,710.5,0.0,0.0,29.6,0.0
2021-08-21 11:00:00,2021-08-21 12:00:00,5.25,16.75,2.8,1.9,3.35,5.35,6.2,1.36,2.47,0.0,0.0,29.12,73.5,0.38,250.0,290.0,709.75,0.0,0.0,30.35,0.0
2021-08-21 12:00:00,2021-08-21 13:00:00,7.0,23.25,2.73,0.55,2.4,5.0,4.82,1.34,1.93,0.0,0.0,29.15,69.25,0.35,245.0,349.0,708.75,0.0,0.0,31.18,0.0
2021-08-21 13:00:00,2021-08-21 14:00:00,9.0,16.5,2.25,,1.45,4.58,3.23,1.31,2.25,0.0,0.0,28.88,67.75,0.45,243.5,261.75,708.75,0.0,0.0,31.38,0.0
2021-08-21 14:00:00,2021-08-21 15:00:00,6.25,12.0,2.23,,1.5,4.9,3.17,1.28,2.65,0.0,0.0,28.8,69.0,0.55,243.75,241.75,709.25,0.0,0.0,31.25,0.0
2021-08-21 15:00:00,2021-08-21 16:00:00,5.75,13.5,2.22,,1.7,5.55,5.42,1.17,2.5,0.0,0.0,29.68,70.25,0.45,232.5,179.25,710.0,0.0,0.0,30.95,0.0
2021-08-21 16:00:00,2021-08-21 17:00:00,3.0,16.5,2.55,,1.77,4.8,5.62,1.25,2.25,0.0,0.0,28.58,72.25,0.35,227.75,76.25,710.5,0.0,0.0,30.45,0.0
2021-08-21 17:00:00,2021-08-21 18:00:00,6.0,12.0,2.4,,1.87,4.4,6.33,1.27,2.53,0.0,0.0,28.23,74.33,0.3,227.0,34.33,711.0,0.0,0.0,30.1,0.0
2021-08-21 18:00:00,2021-08-21 19:00:00,4.0,19.5,2.12,0.67,1.95,4.25,5.12,1.26,1.98,0.0,0.0,28.22,78.5,0.3,196.0,22.0,711.75,0.0,0.0,29.5,0.0
2021-08-21 19:00:00,2021-08-21 20:00:00,6.0,29.5,1.83,1.68,2.38,4.4,4.97,1.28,2.58,0.0,0.0,28.73,81.75,0.3,194.75,22.0,712.25,0.0,0.0,29.07,0.0
2021-08-21 20:00:00,2021-08-21 21:00:00,3.0,25.5,1.88,1.88,2.55,4.58,4.9,1.33,2.03,0.0,0.0,28.85,83.0,0.3,196.75,22.0,712.0,0.0,0.0,28.98,0.0
2021-08-21 21:00:00,2021-08-21 22:00:00,1.0,18.5,2.3,2.05,2.95,4.78,4.4,1.34,2.38,0.0,0.0,28.9,84.0,0.3,218.0,22.0,712.25,0.0,0.0,28.78,0.0
2021-08-21 22:00:00,2021-08-21 23:00:00,1.0,20.0,2.05,1.48,2.48,4.8,4.15,1.31,2.17,0.0,0.0,28.9,82.25,0.3,232.25,22.0,712.25,0.0,0.0,28.67,0.0
2021-08-21 23:00:00,2021-08-22 00:00:00,,3.0,1.95,1.05,2.15,4.9,4.72,1.25,2.43,0.0,0.0,29.15,83.0,0.3,218.0,22.0,712.75,0.0,0.0,28.4,0.0
2021-08-22 00:00:00,2021-08-22 01:00:00,,3.5,1.98,1.12,2.17,4.6,3.75,1.23,1.88,0.0,0.0,28.7,83.5,0.3,218.25,22.0,713.0,0.0,0.0,28.05,0.0
2021-08-22 01:00:00,2021-08-22 02:00:00,,6.0,1.85,1.77,2.47,4.3,3.68,1.25,1.82,0.0,0.0,28.55,85.0,0.3,226.75,22.0,713.0,0.0,0.0,28.1,0.0
2021-08-22 02:00:00,2021-08-22 03:00:00,2.0,11.5,2.12,3.68,3.68,4.5,4.05,1.26,1.55,0.0,0.0,28.57,85.75,0.3,260.25,22.0,713.0,0.0,0.0,27.93,0.0
2021-08-22 03:00:00,2021-08-22 04:00:00,2.0,16.5,2.2,1.25,2.45,4.67,4.03,1.3,3.4,0.0,0.0,29.08,86.5,0.35,263.0,22.0,713.0,0.0,0.0,27.77,0.0
2021-08-22 04:00:00,2021-08-22 05:00:00,1.75,8.25,1.82,0.23,1.55,3.9,4.85,1.31,2.02,0.0,0.0,28.58,86.75,0.3,262.75,22.0,713.0,0.0,0.0,27.57,0.0
2021-08-22 05:00:00,2021-08-22 06:00:00,1.0,6.25,1.93,0.55,1.65,4.33,5.38,1.33,1.95,0.0,0.0,28.5,88.25,0.3,248.0,22.0,713.0,0.0,0.0,27.2,0.0
2021-08-22 06:00:00,2021-08-22 07:00:00,1.0,6.75,2.58,,1.95,4.67,5.47,1.31,1.98,0.0,0.0,28.63,88.5,0.3,235.25,50.5,713.5,0.0,0.0,27.1,0.0
2021-08-22 07:00:00,2021-08-22 08:00:00,1.0,5.25,2.65,,1.8,4.88,6.85,1.24,2.22,0.0,0.0,29.25,82.5,0.53,265.0,148.0,712.0,0.0,0.0,28.12,0.0
2021-08-22 08:00:00,2021-08-22 09:00:00,,3.0,1.73,,1.2,4.57,6.27,1.24,2.0,0.0,0.0,28.37,78.67,0.5,280.67,209.33,710.67,0.0,0.0,28.97,0.0
2021-08-22 09:00:00,2021-08-22 10:00:00,,13.67,2.2,0.2,1.9,4.7,5.17,1.25,1.77,0.0,0.0,28.27,72.33,0.43,288.0,368.0,709.0,0.0,0.0,30.2,0.0
2021-08-22 10:00:00,2021-08-22 11:00:00,,14.25,2.05,0.57,1.98,5.38,4.2,2.34,1.93,0.0,0.0,28.45,68.75,0.47,283.75,375.25,709.0,0.0,0.0,30.98,0.0
2021-08-22 11:00:00,2021-08-22 12:00:00,3.0,16.25,1.95,0.4,1.8,6.0,6.45,1.29,2.78,0.0,0.0,29.05,65.25,0.5,277.75,495.5,709.0,0.0,0.0,31.58,0.0
2021-08-22 12:00:00,2021-08-22 13:00:00,2.75,11.25,1.87,0.45,1.67,4.63,5.25,1.31,2.0,0.0,0.0,29.1,63.5,0.35,269.0,341.5,708.0,0.0,0.0,32.23,0.0
2021-08-22 13:00:00,2021-08-22 14:00:00,2.0,10.25,2.02,,1.05,4.38,3.78,1.28,2.23,0.0,0.0,28.85,59.75,0.3,205.25,348.5,707.5,0.0,0.0,32.8,0.0
2021-08-22 14:00:00,2021-08-22 15:00:00,,5.0,1.95,,0.93,4.55,3.33,1.19,2.3,0.0,0.0,28.82,58.0,0.3,209.0,223.0,707.25,0.0,0.0,33.15,0.0
2021-08-22 15:00:00,2021-08-22 16:00:00,,5.5,2.0,,1.05,5.17,4.8,1.13,2.77,0.0,0.0,29.5,62.75,0.38,251.5,87.75,709.25,0.0,0.0,32.25,0.0
2021-08-22 16:00:00,2021-08-22 17:00:00,1.0,10.0,2.25,0.57,2.0,4.83,4.85,1.22,2.25,0.0,0.0,28.88,74.75,0.57,293.0,52.75,711.25,0.0,0.0,30.03,0.0
2021-08-22 17:00:00,2021-08-22 18:00:00,1.0,18.75,2.22,4.33,4.12,4.4,3.65,1.26,2.25,0.0,0.0,28.18,77.75,0.3,251.25,31.75,711.25,0.0,0.0,29.7,0.0
2021-08-22 18:00:00,2021-08-22 19:00:00,3.75,20.75,2.15,6.88,5.4,4.55,2.62,1.31,1.85,0.0,0.0,28.2,80.75,0.3,262.0,24.0,711.0,0.0,0.0,29.5,0.0
2021-08-22 19:00:00,2021-08-22 20:00:00,12.5,33.5,1.77,7.53,5.45,4.85,2.4,1.39,2.02,0.0,0.0,28.55,83.5,0.3,294.5,22.0,712.0,0.0,0.0,29.23,0.0
2021-08-22 20:00:00,2021-08-22 21:00:00,14.75,45.5,1.88,7.2,5.38,6.47,5.1,1.42,2.4,0.0,0.0,28.9,84.0,0.3,168.5,21.75,711.75,0.0,0.0,29.2,0.0
2021-08-22 21:00:00,2021-08-22 22:00:00,15.5,39.5,2.25,5.85,4.92,6.2,6.65,1.46,2.03,0.0,0.0,28.9,85.0,0.3,259.5,21.25,710.5,0.0,0.0,29.08,0.0
2021-08-22 22:00:00,2021-08-22 23:00:00,12.25,38.0,2.45,7.05,5.75,6.1,5.8,1.54,1.9,0.0,0.0,28.9,85.75,0.3,258.25,21.75,711.0,0.0,0.0,28.75,0.0
2021-08-22 23:00:00,2021-08-23 00:00:00,21.5,59.0,6.4,13.87,12.6,6.5,7.45,1.64,1.68,0.0,0.0,29.25,87.75,0.3,274.25,22.0,711.0,0.0,0.0,28.62,0.0
2021-08-23 00:00:00,2021-08-23 01:00:00,35.5,92.0,11.4,15.88,17.73,7.18,7.07,1.63,1.93,0.0,0.0,28.78,88.25,0.3,290.0,22.0,711.0,0.0,0.0,28.58,0.0
2021-08-23 01:00:00,2021-08-23 02:00:00,25.75,79.0,10.3,12.33,14.93,7.23,4.75,1.51,1.7,0.0,0.0,28.63,89.75,0.3,289.5,22.0,711.75,0.0,0.0,28.35,0.0
2021-08-23 02:00:00,2021-08-23 03:00:00,19.0,66.75,13.62,11.25,17.05,7.05,3.58,1.5,1.3,0.0,0.0,28.6,90.75,0.3,289.0,22.0,712.0,0.0,0.0,28.02,0.0
2021-08-23 03:00:00,2021-08-23 04:00:00,21.25,70.75,15.72,13.65,20.03,7.47,4.67,1.58,4.27,0.0,0.0,29.08,90.25,0.3,107.5,22.0,712.75,0.0,0.0,28.08,0.0
2021-08-23 04:00:00,2021-08-23 05:00:00,24.25,72.5,9.65,11.45,13.93,5.7,4.12,1.49,2.7,0.0,0.0,28.65,89.0,0.3,50.0,22.0,713.0,0.0,0.0,28.05,0.0
2021-08-23 05:00:00,2021-08-23 06:00:00,12.25,31.75,6.35,5.62,8.18,5.58,2.9,1.36,2.3,0.0,0.0,28.58,87.0,0.3,186.0,22.0,713.0,0.0,0.0,28.2,0.0
2021-08-23 06:00:00,2021-08-23 07:00:00,10.0,21.0,4.03,3.6,5.2,5.45,3.22,1.21,1.95,0.0,0.0,28.52,86.25,0.3,188.5,43.75,712.75,0.0,0.0,28.03,0.0
2021-08-23 07:00:00,2021-08-23 08:00:00,9.0,15.75,3.6,2.27,4.12,5.53,3.42,1.1,1.75,0.0,0.0,28.98,82.0,0.3,217.0,140.25,711.0,0.0,0.0,28.95,0.0
2021-08-23 08:00:00,2021-08-23 09:00:00,5.25,9.5,3.3,1.92,3.75,5.2,3.75,1.12,2.17,0.0,0.0,28.5,76.75,0.3,266.25,192.5,709.5,0.0,0.0,29.9,0.0
2021-08-23 09:00:00,2021-08-23 10:00:00,2.5,13.0,2.6,1.48,2.9,4.67,2.83,1.12,2.1,0.0,0.0,28.27,71.0,0.35,249.0,362.0,708.5,0.0,0.0,30.98,0.0
2021-08-23 10:00:00,2021-08-23 11:00:00,2.25,18.75,2.68,1.62,3.05,5.38,1.85,2.24,2.2,0.0,0.0,28.85,67.25,0.38,239.5,377.75,707.75,0.0,0.0,31.77,0.0
2021-08-23 11:00:00,2021-08-23 12:00:00,7.25,19.5,2.35,1.85,2.9,5.75,5.35,1.21,2.83,0.0,0.0,29.65,64.25,0.35,229.5,439.5,707.75,0.0,0.0,32.6,0.0
2021-08-23 12:00:00,2021-08-23 13:00:00,12.25,23.75,2.63,2.15,2.9,4.2,4.85,1.27,2.35,0.0,0.0,28.65,61.75,0.43,282.75,491.0,707.25,0.0,0.0,33.05,0.0
2021-08-23 13:00:00,2021-08-23 14:00:00,13.33,26.67,2.23,0.3,1.97,5.13,4.37,1.21,2.43,0.0,0.0,28.17,60.0,0.4,264.0,350.33,707.0,0.0,0.0,33.4,0.0
2021-08-23 14:00:00,2021-08-23 15:00:00,9.33,30.33,2.03,0.37,1.87,4.5,4.07,1.86,2.2,0.0,0.0,28.13,56.67,0.33,245.33,284.67,706.0,0.0,0.0,34.1,0.0
2021-08-23 15:00:00,2021-08-23 16:00:00,11.0,24.25,2.08,0.2,1.65,4.5,3.82,1.08,3.02,0.0,0.0,28.25,60.0,0.45,193.5,161.5,708.0,0.0,0.0,33.1,0.0
2021-08-23 16:00:00,2021-08-23 17:00:00,11.5,28.25,1.83,0.75,1.9,5.92,2.82,1.02,2.95,0.0,0.0,29.55,79.75,0.45,231.75,49.75,711.75,0.0,0.25,29.6,0.0
2021-08-23 17:00:00,2021-08-23 18:00:00,21.0,29.5,1.93,3.7,3.55,5.6,2.33,1.08,2.83,0.0,0.0,28.8,86.25,0.55,31.5,22.0,713.0,0.0,0.0,28.05,0.0
2021-08-23 18:00:00,2021-08-23 19:00:00,18.0,31.0,2.17,6.35,5.18,5.22,2.58,1.12,2.12,0.0,0.0,28.63,88.75,0.53,49.75,22.0,713.5,0.0,0.0,27.55,0.0
2021-08-23 19:00:00,2021-08-23 20:00:00,23.0,57.0,2.75,21.23,13.52,8.22,6.9,1.17,3.17,0.0,0.0,28.67,87.25,0.33,62.0,22.0,713.5,0.0,0.0,27.68,0.0
2021-08-23 20:00:00,2021-08-23 21:00:00,22.5,49.75,2.5,16.05,10.55,7.1,6.65,1.26,2.9,0.0,0.0,28.1,88.5,0.3,70.5,22.0,713.0,0.0,0.0,27.9,0.0
2021-08-23 21:00:00,2021-08-23 22:00:00,22.0,30.75,2.1,13.85,9.05,6.62,4.47,1.33,2.4,0.0,0.0,27.85,89.25,0.3,71.75,22.0,713.0,0.0,0.0,28.02,0.0
2021-08-23 22:00:00,2021-08-23 23:00:00,23.0,39.25,2.5,13.38,9.12,6.42,3.95,1.36,2.3,0.0,0.0,27.88,90.25,0.3,107.25,22.0,713.25,0.0,0.0,27.98,0.0
2021-08-23 23:00:00,2021-08-24 00:00:00,14.0,38.75,2.8,13.05,9.22,6.47,4.83,1.29,2.6,0.0,0.0,28.3,90.5,0.3,326.25,22.5,713.0,0.0,0.0,28.1,0.0
2021-08-24 00:00:00,2021-08-24 01:00:00,9.75,36.75,3.42,14.9,10.7,6.47,5.07,1.38,1.62,0.0,0.0,28.58,90.25,0.3,339.0,22.0,713.25,0.0,0.0,28.07,0.0
2021-08-24 01:00:00,2021-08-24 02:00:00,26.5,44.0,5.2,17.15,13.32,5.92,2.2,1.7,1.4,0.0,0.0,28.27,91.0,0.3,150.75,22.0,714.0,0.0,0.0,28.02,0.0
2021-08-24 02:00:00,2021-08-24 03:00:00,34.5,57.25,9.88,16.52,16.82,5.95,2.85,1.77,1.45,0.0,0.0,28.3,91.25,0.3,268.5,22.0,714.0,0.0,0.0,27.95,0.0
2021-08-24 03:00:00,2021-08-24 04:00:00,39.75,87.0,14.78,14.93,19.98,7.85,3.5,1.77,3.9,0.0,0.0,28.65,92.0,0.3,322.25,22.0,713.25,0.0,0.0,27.88,0.0
2021-08-24 04:00:00,2021-08-24 05:00:00,51.5,117.0,13.85,14.35,18.95,8.35,4.47,1.76,2.25,0.0,0.0,28.0,92.0,0.3,338.75,23.0,714.0,0.0,0.0,27.82,0.0
2021-08-24 05:00:00,2021-08-24 06:00:00,53.0,135.0,15.27,13.33,19.5,9.17,4.5,1.68,2.23,0.0,0.0,27.73,92.0,0.3,339.0,23.0,714.0,0.0,0.0,27.83,0.0
2021-08-24 06:00:00,2021-08-24 07:00:00,52.33,114.33,14.4,10.5,17.3,8.57,3.7,1.71,1.4,0.0,0.0,27.77,91.67,0.3,300.0,42.33,713.33,0.0,0.0,27.97,0.0
2021-08-24 07:00:00,2021-08-24 08:00:00,37.0,76.5,11.58,5.25,12.2,7.65,3.23,1.55,2.8,0.0,0.0,27.83,86.75,0.3,223.25,132.0,711.5,0.0,0.0,28.98,0.0
2021-08-24 08:00:00,2021-08-24 09:00:00,20.0,38.75,5.57,4.85,7.15,7.03,5.7,1.44,1.88,0.0,0.0,28.68,76.75,0.3,168.5,174.5,709.25,0.0,0.0,30.48,0.0
2021-08-24 09:00:00,2021-08-24 10:00:00,20.0,35.67,2.07,3.23,3.43,6.1,5.4,1.32,1.63,0.0,0.0,28.8,70.67,0.3,205.0,332.67,708.33,0.0,0.0,31.57,0.0
2021-08-24 10:00:00,2021-08-24 11:00:00,15.25,31.5,2.23,2.0,2.88,6.28,4.8,2.18,2.62,0.0,0.0,29.3,67.0,0.3,214.75,327.25,707.75,0.0,0.0,32.27,0.0
2021-08-24 11:00:00,2021-08-24 12:00:00,18.75,31.0,2.2,1.5,2.55,6.25,6.45,1.23,3.23,0.0,0.0,29.65,64.0,0.33,213.75,441.25,707.5,0.0,0.0,32.85,0.0
2021-08-24 12:00:00,2021-08-24 13:00:00,16.75,25.75,2.77,0.7,2.2,5.17,5.3,1.3,2.53,0.0,0.0,29.65,62.5,0.32,243.25,361.75,707.75,0.0,0.0,33.05,0.0
2021-08-24 13:00:00,2021-08-24 14:00:00,14.25,28.0,198.22,,160.53,22.25,4.83,1.27,7.17,0.0,0.0,29.08,60.0,0.3,275.25,317.25,707.0,0.0,0.0,33.6,0.0
2021-08-24 14:00:00,2021-08-24 15:00:00,17.0,26.0,2.08,0.2,1.65,6.12,6.53,1.21,7.1,0.0,0.0,29.23,58.0,0.3,204.67,151.0,707.0,0.0,15.25,33.47,0.0
2021-08-24 15:00:00,2021-08-24 16:00:00,14.75,21.25,1.85,0.5,1.67,6.1,5.88,1.2,7.67,0.0,0.0,28.68,63.5,0.4,224.75,71.5,703.75,0.0,1.25,32.35,0.0
2021-08-24 16:00:00,2021-08-24 17:00:00,13.67,25.67,2.37,1.7,2.13,6.8,4.53,1.17,5.4,0.0,0.0,29.33,65.67,0.53,261.0,148.0,703.33,0.0,0.0,32.03,0.0
2021-08-24 17:00:00,2021-08-24 18:00:00,11.25,33.0,2.45,5.17,4.75,6.3,4.28,1.25,4.65,0.0,0.0,28.85,75.25,0.38,171.5,36.25,705.5,0.0,0.0,30.27,0.0
2021-08-24 18:00:00,2021-08-24 19:00:00,22.5,48.75,1.8,7.6,5.55,6.75,3.73,1.29,3.62,0.0,0.0,28.7,79.5,0.35,164.75,19.75,705.75,0.0,0.0,29.02,0.0
2021-08-24 19:00:00,2021-08-24 20:00:00,18.0,42.0,2.07,11.53,7.83,7.13,4.17,1.34,2.8,0.0,0.0,28.7,81.67,0.3,328.33,19.0,705.0,0.0,0.0,28.9,0.0
2021-08-24 20:00:00,2021-08-24 21:00:00,25.5,70.75,2.65,17.0,11.18,7.6,6.6,1.45,2.4,0.0,0.0,28.55,82.0,0.3,37.5,20.0,706.75,0.0,0.0,28.8,0.0
2021-08-24 21:00:00,2021-08-24 22:00:00,42.25,88.25,3.6,22.98,15.15,8.82,8.43,1.51,2.3,0.0,0.0,28.18,83.75,0.3,36.0,20.0,706.5,0.0,0.0,28.58,0.0
2021-08-24 22:00:00,2021-08-24 23:00:00,33.0,75.5,3.75,17.8,12.52,9.4,7.17,1.54,2.43,0.0,0.0,28.12,87.0,0.3,36.0,20.0,707.0,0.0,0.0,28.22,0.0
2021-08-24 23:00:00,2021-08-25 00:00:00,29.75,61.25,4.28,15.4,11.65,9.05,6.82,1.56,1.93,0.0,0.0,28.23,88.0,0.3,36.0,20.0,707.75,0.0,0.0,28.08,0.0
2021-08-25 00:00:00,2021-08-25 01:00:00,32.5,57.0,3.95,15.88,11.67,8.83,4.12,1.51,2.0,0.0,0.0,28.73,88.0,0.3,97.25,20.0,708.0,0.0,0.0,28.02,0.0
2021-08-25 01:00:00,2021-08-25 02:00:00,38.0,49.5,5.4,15.3,12.53,8.0,1.85,1.49,1.38,0.0,0.0,28.65,88.75,0.3,295.25,20.0,708.0,0.0,0.0,27.92,0.0
2021-08-25 02:00:00,2021-08-25 03:00:00,22.75,43.5,5.3,13.32,11.4,7.55,1.12,1.41,1.25,0.0,0.0,28.7,89.75,0.3,295.0,20.0,708.0,0.0,0.0,27.73,0.0
2021-08-25 03:00:00,2021-08-25 04:00:00,20.0,38.75,4.2,9.53,8.5,7.6,0.53,1.36,3.6,0.0,0.0,28.75,90.0,0.3,295.5,20.0,708.0,0.0,0.0,27.7,0.0
2021-08-25 04:00:00,2021-08-25 05:00:00,16.75,43.75,6.28,9.35,10.07,6.73,1.08,1.47,2.0,0.0,0.0,28.42,91.0,0.3,281.0,20.0,708.0,0.0,0.0,27.77,0.0
2021-08-25 05:00:00,2021-08-25 06:00:00,29.75,78.75,15.63,9.32,17.65,10.68,3.92,1.63,2.38,0.0,0.0,27.88,91.0,0.3,262.25,20.0,708.0,0.0,0.0,27.7,0.0
2021-08-25 06:00:00,2021-08-25 07:00:00,37.75,110.5,10.4,6.6,11.95,9.15,4.35,1.58,2.38,0.0,0.0,27.95,90.0,0.3,254.5,36.75,708.0,0.0,0.0,27.8,0.0
2021-08-25 07:00:00,2021-08-25 08:00:00,19.0,46.25,6.53,4.47,7.73,8.07,3.12,1.48,2.1,0.0,0.0,27.88,84.25,0.32,256.0,128.0,706.5,0.0,0.0,28.95,0.0
2021-08-25 08:00:00,2021-08-25 09:00:00,16.25,42.5,3.25,3.92,4.75,8.5,5.38,1.36,2.62,0.0,0.0,28.45,79.0,0.4,268.5,191.0,705.75,0.0,0.0,29.7,0.0
